ID,FAMID,IDSC,IDSEX,IDAB,IDFAMAB,IDFAMSEX,INELIG,ETHNIC,Z_SES_2,ED_DEG_F3,ED_YRS_F3,POLITIC_F3,AGE_F3,AUTH_TOT_F3,EGALIT_F3,GSS_SOC_F3,GSS_ECON_F3,RETRIB_F3,RELIG_F3,ICAR_F3,ED_DEG_M,ED_YRS_M,POLITIC_M,AGE_M_F3,AUTH_TOT_M,EGALIT_M,GSS_SOC_M,GSS_ECON_M,RETRIB_M,RELIG_M_F3,ICAR_M,RELIG_D_IN,ED_DEG_D,ED_YRS_D,POLITIC_D,AGE_D_F3,AUTH_TOT_D,EGALIT_D,GSS_SOC_D,GSS_ECON_D,RETRIB_D,RELIG_D_F3,ICAR_D,Composite_M,Composite_D,Composite
8481901,84819,1,2,1,1,2,NA,2,0.83,4,14,3,33.56,3.17,2.5,3,2.83,3.4,7,8,7,20,2,68.03,3.33,2.13,3.09,2.33,3.4,28,9,19,5,16,3,68.11,3.17,2.25,2.64,1.67,3.8,22,7,26.42663193,27.96241475,41.39125445
8481903,84819,3,2,1,1,2,NA,2,0.83,5,16,5,31.04,3.42,2.88,3.27,2.5,3.6,10,12,7,20,2,68.03,3.33,2.13,3.09,2.33,3.4,28,9,19,5,16,3,68.11,3.17,2.25,2.64,1.67,3.8,22,7,26.42663193,27.96241475,46.26687825
8485304,84853,4,2,2,3,4,NA,1,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8485307,84853,7,1,1,3,4,NA,2,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8485405,84854,5,2,1,1,4,NA,1,0.83,5,16,4,33.8,3.17,3.25,3.09,3.67,3.4,8,4,6,18,4,65.23,2.33,4.38,3.82,4.17,2.5,13,10,11,5,16,4,68.83,2.17,2.88,2.82,3.17,3.2,13,13,77.91704319,54.95347494,52.08097036
8485407,84854,7,1,1,1,4,NA,2,0.83,3,14,3,31.11,2.67,3.5,3.09,4.17,4,7,4,6,18,4,65.23,2.33,4.38,3.82,4.17,2.5,13,10,11,5,16,4,68.83,2.17,2.88,2.82,3.17,3.2,13,13,77.91704319,54.95347494,52.1778906
8485705,84857,5,2,1,1,4,NA,1,-1.04,6,18,3,34.09,2.75,2.63,3.45,3.33,3.4,14,9,3,12,3,59.92,3.25,3.25,3.55,4.17,3.4,26,8,26,3,14,3,67.48,3.08,3.5,2.73,4.67,4,28,9,49.73089897,45.20346389,46.50292807
8485707,84857,7,1,1,1,4,NA,1,-1.04,1,10,3,32.34,3,3,3,3,2.8,7,4,3,12,3,59.92,3.25,3.25,3.55,4.17,3.4,26,8,26,3,14,3,67.48,3.08,3.5,2.73,4.67,4,28,9,49.73089897,45.20346389,48.55309631
8485904,84859,4,2,2,3,4,NA,1,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8485907,84859,7,1,1,3,4,NA,2,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8486200,84862,0,2,2,2,2,NA,1,1.3,6,18,4,33.73,1.83,3.88,4.27,4.5,3.8,5,13,5,16,4,66.92,3.42,3.63,3.73,3.83,3.6,3,10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.46006709,NA,72.30458066
8486202,84862,2,2,2,2,2,NA,1,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,16,4,66.92,3.42,3.63,3.73,3.83,3.6,3,10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.46006709,NA,NA
8486500,84865,0,2,2,2,2,NA,1,0.11,5,16,2,34.6,3.08,2.25,2.82,1.83,3.2,14,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.09878379
8486502,84865,2,2,2,2,2,NA,1,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8486600,84866,0,2,2,2,2,NA,1,-0.33,2,14,4,34.27,2.75,4.13,3.91,3.67,3.4,7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.53323672
8486602,84866,2,2,2,2,2,NA,1,-0.33,2,14,4,31.24,2.75,3.88,3.73,3.5,3.8,11,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.91987198
8486800,84868,0,2,2,2,2,NA,1,-0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8486802,84868,2,2,2,2,2,NA,1,-0.33,6,19,4,32.51,2.17,4.38,4.18,4,2.8,4,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.44079088
8486900,84869,0,2,2,2,2,NA,1,-0.39,2,15,2,33.97,4.33,1.5,2,2.83,3.4,28,11,4,14,2,62.22,3.25,4.13,2.64,3.5,3.6,32,10,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.40388419,NA,12.71829393
8486902,84869,2,2,2,2,2,NA,1,-0.39,6,18,4,33.91,3.17,3.75,3.18,3.67,3.4,16,11,4,14,2,62.22,3.25,4.13,2.64,3.5,3.6,32,10,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.40388419,NA,51.65164148
8487200,84872,0,2,2,2,2,NA,1,-0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8487202,84872,2,2,2,2,2,NA,1,-0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8490101,84901,1,2,1,3,2,NA,2,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8490102,84901,2,2,2,3,2,NA,1,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8490301,84903,1,2,1,1,2,NA,2,-0.21,5,16,3,33.58,3.92,2.5,2.45,2.33,3.6,5,9,3,14,4,64.39,3.5,3.38,2.73,3.67,3.2,25,6,1,5,17,4,68.73,2.83,2.88,3,3.5,3.2,6,7,46.55203964,55.702488,31.31941238
8490303,84903,3,2,1,1,2,NA,2,-0.21,7,20,4,32.76,2.58,4.25,3.45,4.33,2,29,12,3,14,4,64.39,3.5,3.38,2.73,3.67,3.2,25,6,1,5,17,4,68.73,2.83,2.88,3,3.5,3.2,6,7,46.55203964,55.702488,64.13456529
8490401,84904,1,2,1,1,2,NA,2,1.3,2,15,3,34.14,3.67,3.25,3.09,4,4.8,5,10,5,20,5,71.46,2.33,4.13,3.91,4.83,2.6,3,8,9,7,20,5,73.79,2.25,4.38,4.09,4.67,3.8,0,2,87.47936034,79.64366014,41.00922981
8490403,84904,3,2,1,1,2,NA,2,1.3,5,16,4,31.12,1.5,3.13,4.18,3.83,1.8,1,7,5,20,5,71.46,2.33,4.13,3.91,4.83,2.6,3,8,9,7,20,5,73.79,2.25,4.38,4.09,4.67,3.8,0,2,87.47936034,79.64366014,79.51571787
8490501,84905,1,2,1,1,2,NA,2,0.32,7,20,4,33.58,2.92,3.75,3.64,3.67,3.2,9,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.57482835
8490503,84905,3,2,1,1,2,NA,2,0.32,7,20,4,31.55,2.5,3.88,3.73,3.67,2.2,8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.81148204
8490801,84908,1,2,1,1,2,NA,1,-0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8490803,84908,3,2,1,1,2,NA,1,-0.27,5,16,3,32.15,2.42,3.13,3.09,3,2.8,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.01132894
8490901,84909,1,2,1,1,2,NA,2,-0.69,2,13,3,34.83,3,3.25,2.36,3.67,3.8,14,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.97710619
8490903,84909,3,2,1,1,2,NA,2,-0.69,5,16,4,31.52,2.42,3.75,3.27,3.67,3.4,12,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.1304109
8491001,84910,1,2,1,3,2,NA,1,-2.23,7,20,4,33.85,1.92,4.38,4.36,4.67,2,15,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.86219161
8491002,84910,2,2,2,3,2,NA,1,-2.23,6,18,3,30.47,2.92,3.5,3.55,3.33,2.6,4,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.13547909
8491101,84911,1,2,1,3,2,NA,1,0.87,6,19,4,34.36,2.25,3.75,3.55,3.67,3,14,13,6,19,4,64.68,2.5,4.38,3.55,3.67,3.2,16,11,17,5,18,2,67.63,2.92,2.88,2.64,2.5,2.8,20,1,66.80381994,39.41791111,62.05449665
8491102,84911,2,2,2,3,2,NA,1,0.87,6,18,4,33.09,2.33,4.25,3.36,4,3.4,14,6,6,19,4,64.68,2.5,4.38,3.55,3.67,3.2,16,11,17,5,18,2,67.63,2.92,2.88,2.64,2.5,2.8,20,1,66.80381994,39.41791111,62.09943123
8491301,84913,1,2,1,1,2,NA,2,-1.38,5,16,5,33.98,1.67,4.63,4.27,4.67,2.2,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.05007373
8491303,84913,3,2,1,1,2,NA,2,-1.38,5,16,4,31.3,3.33,3.13,2.91,3.5,4,25,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.90921556
8491701,84917,1,2,1,1,2,NA,2,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8491703,84917,3,2,1,1,2,NA,2,0.32,5,16,3,32.49,3,3,2.45,3.17,2.6,31,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.74144153
8491800,84918,0,2,2,3,2,NA,1,-0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8491803,84918,3,2,1,3,2,NA,2,-0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8495404,84954,4,2,2,3,4,NA,1,0.07,4,14,2,34.21,3.58,2.88,2.36,2,3.2,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.969854
8495407,84954,7,1,1,3,4,NA,2,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8495605,84956,5,2,1,1,4,NA,1,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8495607,84956,7,1,1,1,4,NA,1,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8495705,84957,5,2,1,1,4,NA,2,0.62,7,20,4,33.93,2.25,3.75,3.82,3.5,3.2,17,14,3,13,4,68.09,3.25,3.88,3.36,4.5,3.6,27,4,16,5,16,4,67.16,2.83,3,3,3.33,3.8,8,12,55.52073397,51.46604197,60.58317085
8495707,84957,7,1,1,1,4,NA,2,0.62,6,19,4,31.99,2,3.63,3.73,4.17,2.4,9,4,3,13,4,68.09,3.25,3.88,3.36,4.5,3.6,27,4,16,5,16,4,67.16,2.83,3,3,3.33,3.8,8,12,55.52073397,51.46604197,71.44005698
8495805,84958,5,2,1,1,4,NA,1,-0.51,5,17,4,33.79,2.08,4.25,4.18,4.33,1,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.06957944
8495807,84958,7,1,1,1,4,NA,1,-0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8495905,84959,5,2,1,1,4,NA,2,0.83,2,14,5,34.07,2.92,2.75,3.55,4.17,3.6,0,8,6,18,4,65.64,1.5,4.5,4.09,4.67,2.8,2,14,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.63514699,NA,61.75824525
8495907,84959,7,1,1,1,4,NA,2,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,18,4,65.64,1.5,4.5,4.09,4.67,2.8,2,14,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.63514699,NA,NA
8496500,84965,0,2,2,2,2,NA,1,-0.71,6,19,4,34.26,2.33,4.13,4.36,3.33,2.6,5,7,2,14,4,60.92,3.25,3.5,3.09,4.5,3.4,15,10,18,5,17,4,62.98,2.08,3.5,4.18,4.67,3.2,4,11,58.08721993,75.29576904,72.04673368
8496502,84965,2,2,2,2,2,NA,1,-0.71,5,17,4,31.71,2.83,4.63,3.55,3.83,3.2,14,8,2,14,4,60.92,3.25,3.5,3.09,4.5,3.4,15,10,18,5,17,4,62.98,2.08,3.5,4.18,4.67,3.2,4,11,58.08721993,75.29576904,62.24028791
8496600,84966,0,2,2,2,2,NA,1,-0.33,7,17,3,33.85,3.58,4,3.45,4.17,3.4,6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.71625842
8496602,84966,2,2,2,2,2,NA,1,-0.33,1,12,4,32.47,2.25,3.63,3.45,3.83,3.2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.96771827
8496700,84967,0,2,2,2,2,NA,1,0.43,6,21,5,33.93,1.25,4.88,4.55,5,2.4,16,14,6,21,1,62.9,2.42,4.5,4.27,4.17,2.6,32,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.86266687,NA,90.49347975
8496702,84967,2,2,2,2,2,NA,1,0.43,7,20,5,32.12,2.25,4.63,4.18,4.67,3,9,16,6,21,1,62.9,2.42,4.5,4.27,4.17,2.6,32,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.86266687,NA,79.51480698
8496800,84968,0,2,2,2,2,NA,1,-0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,3,14,2,67.46,4.42,2.38,1.64,2,3.8,34,1,NA,9.516300373,NA
8496802,84968,2,2,2,2,2,NA,1,-0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,3,14,2,67.46,4.42,2.38,1.64,2,3.8,34,1,NA,9.516300373,NA
8497100,84971,0,2,2,2,2,NA,1,-1.8,4,14,3,34.07,3.83,3.13,2.45,3,3.8,15,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.67164348
8497102,84971,2,2,2,2,2,NA,1,-1.8,4,15,3,30.34,3.75,3.25,2.55,2.83,3.8,13,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.263001
8497200,84972,0,2,2,2,2,NA,1,1.08,5,16,2,33.57,3.83,2.75,2.73,1.67,4,29,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.52541836
8497202,84972,2,2,2,2,2,NA,1,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8560101,85601,1,1,1,3,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,16,2,68.26,3.83,3.25,3.45,3,4.6,20,3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.37681489,NA,NA
8560102,85601,2,1,2,3,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,16,2,68.26,3.83,3.25,3.45,3,4.6,20,3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.37681489,NA,NA
8560201,85602,1,1,1,3,1,NA,2,-2.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8560202,85602,2,1,2,3,1,NA,1,-2.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8560301,85603,1,1,1,1,1,NA,1,-1.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8560303,85603,3,1,1,1,1,NA,1,-1.96,5,16,2,30.55,2.67,2.25,2.64,2.83,3.2,17,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.82006619
8560501,85605,1,1,1,1,1,NA,2,-0.1,2,12,2,32.91,3.83,3.13,2.91,3,3.6,6,4,2,12,1,60.75,4.75,2.5,2.27,1.5,3.4,34,7,26,5,16,2,60.33,3.75,1.5,2,1.67,3.8,35,16,4.243333409,9.257333142,36.50161908
8560503,85605,3,1,1,1,1,NA,2,-0.1,5,16,4,31.28,2.17,4,3.91,3.83,2.4,22,13,2,12,1,60.75,4.75,2.5,2.27,1.5,3.4,34,7,26,5,16,2,60.33,3.75,1.5,2,1.67,3.8,35,16,4.243333409,9.257333142,66.43371151
8560601,85606,1,1,1,1,1,NA,9,-0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,14,4,68.41,2.58,3.25,3.27,3.67,2.6,24,4,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.20778675,NA,NA
8560603,85606,3,1,1,1,1,NA,9,-0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,14,4,68.41,2.58,3.25,3.27,3.67,2.6,24,4,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.20778675,NA,NA
8560701,85607,1,1,1,3,1,NA,1,-3.21,2,13,4,32.99,2.75,2.5,2.82,2,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.3525809
8560702,85607,2,1,2,3,1,NA,1,-3.21,6,18,2,30.9,2.75,4.13,4.55,3.83,4.2,18,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.49205193
8560801,85608,1,1,1,1,1,NA,4,1.37,4,14,4,32.78,3.08,3.38,2.91,2.83,3.8,15,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.44894571
8560803,85608,3,1,1,1,1,NA,4,1.37,2,13,2,30.38,3.75,2.63,2.27,3.67,3.2,33,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.56693437
8560901,85609,1,1,1,3,1,NA,2,-1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,14,3,62.71,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8560902,85609,2,1,2,3,1,NA,1,-1.11,5,16,5,31.35,1.83,4.75,4.73,4.5,2.8,5,16,4,14,3,62.71,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.52021358
8561101,85611,1,1,1,3,1,NA,2,-0.22,5,16,3,32.6,2.58,3,3.27,2.83,3.2,21,13,5,16,2,57.94,3.33,3,2.82,3.33,3.2,22,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.62012823,NA,44.12548386
8561102,85611,2,1,2,3,1,NA,1,-0.22,4,14,3,31.92,3.92,2,2.91,3.33,3.4,28,9,5,16,2,57.94,3.33,3,2.82,3.33,3.2,22,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.62012823,NA,28.24144263
8561301,85613,1,1,1,1,1,NA,2,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,18,5,67.96,2.5,4,3.55,4,3,2,8,1,7,19,5,72.61,2.17,4.13,4.64,4.5,2.4,2,5,76.9702604,87.93774908,NA
8561303,85613,3,1,1,1,1,NA,2,1.19,6,20,4,29.25,1.67,4.63,4.73,4.83,3.6,2,16,6,18,5,67.96,2.5,4,3.55,4,3,2,8,1,7,19,5,72.61,2.17,4.13,4.64,4.5,2.4,2,5,76.9702604,87.93774908,82.94832455
8564305,85643,5,1,1,1,3,NA,9,-0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,14,2,60.46,3.33,3.13,2.82,3.83,3.6,23,4,15,2,12,4,58.25,3.08,3.13,2.64,3.5,3.8,18,5,38.9652285,45.83183476,NA
8564307,85643,7,2,1,1,3,NA,2,-0.81,5,16,3,29.47,3.33,3,3.45,3.33,3.2,11,1,4,14,2,60.46,3.33,3.13,2.82,3.83,3.6,23,4,15,2,12,4,58.25,3.08,3.13,2.64,3.5,3.8,18,5,38.9652285,45.83183476,47.00266944
8564905,85649,5,1,1,1,3,NA,2,0.28,5,16,5,32.62,1.92,4.75,4.09,4.83,2.4,4,12,5,18,4,66.84,2.42,4.13,3.82,4.33,2.8,5,10,3,5,16,4,66.93,2.08,4,4,4,3,4,14,78.14549076,75.09551189,87.34124209
8564907,85649,7,2,1,1,3,NA,2,0.28,5,16,5,30.15,2,4.5,4.27,4.67,2.2,3,11,5,18,4,66.84,2.42,4.13,3.82,4.33,2.8,5,10,3,5,16,4,66.93,2.08,4,4,4,3,4,14,78.14549076,75.09551189,87.52296468
8565105,85651,5,1,1,1,3,NA,2,-0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8565107,85651,7,2,1,1,3,NA,2,-0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8565205,85652,5,1,1,1,3,NA,4,0.83,5,18,4,33.14,2.42,4.13,3.45,4,2.8,14,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.73373402
8565207,85652,7,2,1,1,3,NA,4,0.83,6,17,5,30.71,2.17,4.38,3.73,4.17,2.8,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.45477561
8565305,85653,5,1,1,1,3,NA,2,1.12,5,16,4,32.83,3.58,4.88,3.09,4.33,3.4,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,7,20,4,65.75,1.92,3.88,4.18,3.5,2.6,5,15,NA,76.04927047,62.29278258
8565307,85653,7,2,1,1,3,NA,1,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,7,20,4,65.75,1.92,3.88,4.18,3.5,2.6,5,15,NA,76.04927047,NA
